feature,hold,net,beta,correlation,hedged,cost_of_hedging
CDL_UPPER_WICK_RATIO_1d,120,-0.014111799867254813,-0.0054679700146455235,-0.01571649840353313,0.0023860076751696943,-0.016497807542424508
state_ATR_14_1d,1,-6.028149167130717,-0.0017516688256725285,-0.007886284046181491,-6.033052811905602,0.004903644774884697
state_ATR_14_1d,5,-1.2244606324031249,-0.014974198331172174,-0.06510002679769135,-1.1841387910820345,-0.0403218413210904
state_ATR_14_1d,20,-0.33395206703045494,-0.02170871529324632,-0.0898088403365443,-0.2501086801423483,-0.08384338688810661
state_ATR_14_1d,40,-0.17927110009666447,-0.03121307322614444,-0.1137003064441974,-0.06370306797133286,-0.11556803212533161
state_ATR_14_1d,60,-0.12037510939270878,-0.027341446907141784,-0.08852458559431942,-0.027921420849865687,-0.09245368854284308
state_ATR_14_1d,120,-0.11344135930402333,-0.06669424627859874,-0.17941168258957066,0.08373335005727206,-0.19717470936129539
state_BB_Upper_1d,1,-4.948538841929516,-0.03472630030572397,-0.13579530312262475,-5.076771612226034,0.1282327702965178
state_BB_Upper_1d,5,-1.1023320880138952,-0.04450939213608722,-0.1627802414738125,-1.0080816945881454,-0.0942503934257497
state_BB_Upper_1d,20,-0.35035183502227596,-0.029284593720169148,-0.10742644671109611,-0.2508195600673755,-0.09953227495490047
state_BB_Upper_1d,40,-0.25421240696355274,-0.03915147462380257,-0.13020434874325756,-0.12420549132780054,-0.1300069156357522
state_BB_Upper_1d,60,-0.11095740757271731,-0.042314608066362586,-0.13016480904643046,0.023000687054810776,-0.13395809462752808
state_BB_Upper_1d,120,-0.0372173139696943,-0.05808982421706366,-0.15128528760604087,0.12530896172928987,-0.16252627569898417
context_velocity_1d,1,-7.050352191369838,-0.004794718448311111,-0.02618644674054099,-7.068435739948513,0.01808354857867478
context_velocity_1d,5,-1.4895625709548608,-0.009077378263721873,-0.047348850688059156,-1.459991324623542,-0.02957124633131869
context_velocity_1d,20,-0.4564925913127783,-0.00764816639594719,-0.03806339616720017,-0.4211058017460406,-0.035386789566737686
context_velocity_1d,40,-0.23639470382226252,-0.00977302702325402,-0.04158132178703295,-0.194034712384013,-0.042359991438249534
context_velocity_1d,60,-0.22038073329091393,-0.0017877417715664158,-0.006923064403678569,-0.21328309858004796,-0.007097634710865969
context_velocity_1d,120,-0.1564214842503485,-0.024631620906127458,-0.07949522635470475,-0.07237769959193117,-0.08404378465841732
volatility_5_1d,1,-3.650181334951245,0.2358215693262942,0.6523180057050216,-4.30122303458145,0.6510416996302051
volatility_5_1d,5,-0.2878638261308657,0.2416953029394175,0.6328496830247934,-0.9103613667870378,0.6224975406561721
volatility_5_1d,20,0.38642491336092905,0.2505411140512959,0.6323263585213985,-0.26574540674968106,0.6521703201106102
volatility_5_1d,40,0.5087471722177701,0.2892798804830633,0.6738818903976673,-0.23148925700628542,0.7402364292240555
volatility_5_1d,60,0.5138603542608018,0.32453502402813056,0.7010235661381262,-0.2853334805529256,0.7991938348137274
volatility_5_1d,120,0.5029965268835002,0.3945175586754868,0.7518224022444578,-0.38280629656973014,0.8858028234532302
market_context_volatility_5d_1d,1,-3.6519458466820733,0.2302658502152106,0.6418691932205433,-4.261925970768428,0.6099801240863547
market_context_volatility_5d_1d,5,-0.2878837454504729,0.2421447726831224,0.6341504714587716,-0.9130517100715678,0.6251679646210949
market_context_volatility_5d_1d,20,0.38690746220173766,0.25119813068380675,0.6325073543461124,-0.26653678124767055,0.6534442434494082
market_context_volatility_5d_1d,40,0.5095911781829903,0.2900519521315469,0.6735413141831345,-0.23050112614096677,0.740092304323957
market_context_volatility_5d_1d,60,0.511523168709348,0.32461453090683856,0.7007538668649197,-0.2884898559239208,0.8000130246332688
market_context_volatility_5d_1d,120,0.5016315782953241,0.394165643177392,0.751622215588942,-0.38240109048800974,0.8840326687833339
VOLATILITY_5_1d,1,-3.6519458466820733,0.2302658502152106,0.6418691932205433,-4.261925970768428,0.6099801240863547
VOLATILITY_5_1d,5,-0.2878837454504729,0.2421447726831224,0.6341504714587716,-0.9130517100715678,0.6251679646210949
VOLATILITY_5_1d,20,0.38690746220173766,0.25119813068380675,0.6325073543461124,-0.26653678124767055,0.6534442434494082
VOLATILITY_5_1d,40,0.5095911781829903,0.2900519521315469,0.6735413141831345,-0.23050112614096677,0.740092304323957
VOLATILITY_5_1d,60,0.511523168709348,0.32461453090683856,0.7007538668649197,-0.2884898559239208,0.8000130246332688
VOLATILITY_5_1d,120,0.5016315782953241,0.394165643177392,0.751622215588942,-0.38240109048800974,0.8840326687833339
state_LEVEL_DIST_SUPPORT_20_1d,1,-5.669102030876856,-0.02156768826869146,-0.10880721830463007,-5.768417082668467,0.09931505179161082
state_LEVEL_DIST_SUPPORT_20_1d,5,-1.4793589800081444,-0.020218426535097787,-0.09984389520732011,-1.4204010342565867,-0.05895794575155766
state_LEVEL_DIST_SUPPORT_20_1d,20,-0.34791660884529285,-0.012023068898558217,-0.0578791982444696,-0.2938516434435684,-0.05406496540172445
state_LEVEL_DIST_SUPPORT_20_1d,40,-0.1880483936833247,-0.007327229035493571,-0.03286020286834905,-0.15478113965994664,-0.03326725402337807
state_LEVEL_DIST_SUPPORT_20_1d,60,-0.145752625226227,-0.00225687862868682,-0.009465072699843905,-0.13594911223257472,-0.009803512993652286
state_LEVEL_DIST_SUPPORT_20_1d,120,-0.038483043677479074,0.0021639486552173953,0.008326956555292529,-0.04730962665730068,0.008826582979821605
state_LEVEL_POSITION_20_1d,1,-5.797739628687246,-0.020481458863758822,-0.10097418263414518,-5.888217051594157,0.09047742290691119
state_LEVEL_POSITION_20_1d,5,-1.5238074658411658,-0.015755478761881464,-0.07585161538188562,-1.477664328745596,-0.04614313709556983
state_LEVEL_POSITION_20_1d,20,-0.36941058812282623,-0.010719328764386861,-0.050353589031500695,-0.32216248831118255,-0.047248099811643685
state_LEVEL_POSITION_20_1d,40,-0.18485768254124252,-0.004985722798713731,-0.02199792597043603,-0.1625269658750422,-0.022330716666200318
state_LEVEL_POSITION_20_1d,60,-0.12626532211143837,0.0010532355913402181,0.0043476194104011484,-0.13079978773901796,0.004534465627579587
state_LEVEL_POSITION_20_1d,120,-0.026002437518513076,0.005222744291937448,0.0199502294995733,-0.04701010107182669,0.021007663553313613
market_return_1d,1,-4.534838079841767,0.04489941619390533,0.14749577744393327,-4.495806990905373,-0.03903108893639384
market_return_1d,5,-0.47465866589767,0.04483172804481906,0.14124343000122988,-0.573675135053415,0.09901646915574508
market_return_1d,20,-0.15662738802232218,0.031235561233591277,0.09800741142569042,-0.25062526268278973,0.09399787466046755
market_return_1d,40,-0.06145260774341542,0.020772961601349123,0.059373362388937534,-0.12177734728618428,0.06032473954276886
market_return_1d,60,-0.04722931231219774,0.010216308146796015,0.02719120075005365,-0.07555922766881701,0.028329915356619266
market_return_1d,120,-0.021190602024684094,0.02327237754975756,0.054750158608152626,-0.07747735994910904,0.056286757924424946
state_LAG_1_1d,1,-5.297717263755148,-0.027983279555999753,-0.09930332775928268,-5.3837116650049675,0.0859944012498195
state_LAG_1_1d,5,-1.5421129923528276,-0.03457771831730838,-0.12252953183509709,-1.471890166987805,-0.07022282536502256
state_LAG_1_1d,20,-0.3289540772999268,-0.025176064229390557,-0.08740132130137045,-0.24749032987230066,-0.08146374742762616
state_LAG_1_1d,40,-0.147937653879226,-0.0133819704898244,-0.04222016411067962,-0.10519620765195951,-0.042741446227266486
state_LAG_1_1d,60,-0.07976821995942364,-0.01319844113216264,-0.03826249908426757,-0.04036426633674929,-0.03940395362267435
state_LAG_1_1d,120,-0.026731522866523673,-0.024430780441734634,-0.061624187688783034,0.03721006013440162,-0.06394158300092528
state_RSI_14_1d,1,-5.498507338951807,-0.023959441192086917,-0.09346864209993011,-5.578824855484372,0.08031751653256514
state_RSI_14_1d,5,-1.5736810159648997,-0.02340658142822244,-0.08758842612676766,-1.5214391952843445,-0.05224182068055527
state_RSI_14_1d,20,-0.4055057817148528,-0.009187483025296135,-0.03426258974606761,-0.37340563925648007,-0.03210014245837273
state_RSI_14_1d,40,-0.19774307802043437,-0.009593320497944414,-0.032998732856810854,-0.16461575516439517,-0.0331273228560392
state_RSI_14_1d,60,-0.12160823658865337,-0.005538221079747545,-0.01785443104865134,-0.10309618465990142,-0.018512051928751952
state_RSI_14_1d,120,-0.04564921622411948,-0.005715167587389063,-0.016566581284997356,-0.028397740349631568,-0.01725147587448791
market_context_price_to_ma20_1d,1,-4.914994192164582,-0.09435642461397822,-0.27456642783058366,-5.282190595934004,0.3671964037694222
market_context_price_to_ma20_1d,5,-1.2885438465380177,-0.10199033758311479,-0.29175860516657964,-1.1461304012447364,-0.14241344529328126
market_context_price_to_ma20_1d,20,-0.3128425658972075,-0.07519291050205718,-0.21872659981390755,-0.10907800264840754,-0.20376456324879993
market_context_price_to_ma20_1d,40,-0.19253727337204768,-0.0621779254659316,-0.16636656290132873,-0.025780594363539643,-0.16675667900850805
market_context_price_to_ma20_1d,60,-0.08301845196836238,-0.06739456767471975,-0.16700425555630635,0.09126040895333572,-0.1742788609216981
market_context_price_to_ma20_1d,120,-0.04548316546155829,-0.06726715789910487,-0.15667966825534632,0.11741392537186286,-0.16289709083342116
state_peer_volatility_1d,1,-6.1787219329714675,0.0069914514069815805,0.03313267326095241,-6.162291774884852,-0.01643015808661552
state_peer_volatility_1d,5,-1.1837299871087916,-0.001676944698180544,-0.007411240460617121,-1.1788215605492074,-0.004908426559584234
state_peer_volatility_1d,20,-0.2817765202760374,0.0010884338825771763,0.004491811927575949,-0.2860092775126831,0.0042327572366457344
state_peer_volatility_1d,40,-0.13278435430515287,-0.001102091751774841,-0.004089441777363265,-0.1285528012193986,-0.004231553085754264
state_peer_volatility_1d,60,-0.09791305868257259,-0.0008354591096727317,-0.002773503121184986,-0.09497415728974537,-0.002938901392827223
state_peer_volatility_1d,120,-0.03830559045299206,0.001635436220542691,0.0045235205992781675,-0.04321093931325428,0.0049053488602622194
state_is_significant_decayed_1d,1,-7.339750346441409,0.013166971947286457,0.07537958326642309,-7.315486215999348,-0.024264130442061216
state_is_significant_decayed_1d,5,-1.4039325073217779,0.01959035692123619,0.1066938058109211,-1.4830081182512367,0.0790756109294588
state_is_significant_decayed_1d,20,-0.3933503321304899,0.013366043654357708,0.06900879487644061,-0.45942417855215983,0.06607384642166991
state_is_significant_decayed_1d,40,-0.20099096162638608,0.015873571766751304,0.07481945679245904,-0.27759425623056344,0.07660329460417736
state_is_significant_decayed_1d,60,-0.11755001205210888,0.029988739705761557,0.12778394946341223,-0.2510892262445684,0.13353921419245954
state_is_significant_decayed_1d,120,-0.0421443944241484,0.033720412840852594,0.12780555147073208,-0.17765542753053867,0.1355110331063903
price_volume_trend_1d,1,-5.726791604366912,-0.03118321957024602,-0.10773360386108255,-5.825120163443685,0.09832855907677374
price_volume_trend_1d,5,-1.6261676925413888,-0.030184128495706217,-0.09923555714188384,-1.56846162784379,-0.05770606469759887
price_volume_trend_1d,20,-0.4165759491794511,-0.024027650031502677,-0.07705118569529616,-0.3443043494659259,-0.0722715997135252
price_volume_trend_1d,40,-0.24389794498563405,-0.020898987672738387,-0.060815828797364246,-0.18229921469192828,-0.06159873029370577
price_volume_trend_1d,60,-0.1428578799166197,-0.012244835530272176,-0.03294548849191431,-0.1086414875666352,-0.034216392349984484
price_volume_trend_1d,120,-0.06912966780808544,-0.027250896411053098,-0.06438839359745127,-0.0027513758680319514,-0.06637829194005349
CCI_1d,1,-5.061461811517925,-0.07536037257991524,-0.239445299439132,-5.360591562492979,0.29912975097505345
CCI_1d,5,-1.4592454382026456,-0.08813415946951722,-0.27362739550034443,-1.3295936842231764,-0.12965175397946926
CCI_1d,20,-0.412256730469971,-0.07048536220699228,-0.22297569735768452,-0.20756484076248588,-0.20469188970748514
CCI_1d,40,-0.27752517427210277,-0.052902191812252954,-0.15184445718489806,-0.1260902448173717,-0.15143492945473108
CCI_1d,60,-0.1491709250442442,-0.054719561338179505,-0.1477520728486925,0.0041862055914384895,-0.15335713063568268
CCI_1d,120,-0.1121394922770388,-0.07458197971179761,-0.1851008371637645,0.08135032421154702,-0.19348981648858582
state_low_1d,1,-4.717910514074683,-0.03332225509932105,-0.12366910405265452,-4.828934454765842,0.11102394069115906
state_low_1d,5,-1.3656386500146296,-0.02825981241635153,-0.10045602218789984,-1.306536745247998,-0.059101904766631685
state_low_1d,20,-0.2790450575537191,-0.02167773736065385,-0.07402686147988592,-0.20973116998117214,-0.06931388757254697
state_low_1d,40,-0.12773102852988877,-0.009982418242087603,-0.03153273947112104,-0.09578198505230577,-0.031949043477583
state_low_1d,60,-0.05043449249388645,-0.0014613067787843585,-0.00423996525553746,-0.04602501627455326,-0.004409476219333193
state_low_1d,120,-0.01030872613724899,-0.015222843347495662,-0.03994031466345096,0.03133919270859782,-0.041647918845846815
state_SMA_5_1d,1,-5.09019922500162,-0.05248308607788539,-0.17552083203626467,-5.277084427853834,0.18688520285221344
state_SMA_5_1d,5,-1.5355859898088733,-0.05480907662924744,-0.1826178129293275,-1.4396600988848558,-0.09592589092401749
state_SMA_5_1d,20,-0.3741344218587491,-0.04553978041220406,-0.14939968576941579,-0.23651726597942288,-0.13761715587932624
state_SMA_5_1d,40,-0.2152059017365099,-0.029771839877028222,-0.09246426063141225,-0.12110564444454144,-0.09410025729196847
state_SMA_5_1d,60,-0.1145919831584368,-0.03477107216076799,-0.09971854210686934,-0.010630232388468204,-0.1039617507699686
state_SMA_5_1d,120,-0.04338418761365775,-0.03876472516090715,-0.10148467214498286,0.06232563879033057,-0.10570982640398832
peer_breadth_1d,1,-4.87672991200563,-0.027022653618361855,-0.09821262518975415,-4.959438139703558,0.0827082276979274
peer_breadth_1d,5,-1.0264545514256114,-0.024188174856411473,-0.08238496756359438,-0.9753828305391039,-0.051071720886507466
peer_breadth_1d,20,-0.24090743441202914,-0.010333373208032712,-0.033934274289872834,-0.20909636665058176,-0.031811067761447376
peer_breadth_1d,40,-0.11567451740868107,-0.007872678999947418,-0.023438352134375003,-0.09202766672578966,-0.023646850682891407
peer_breadth_1d,60,-0.07859286593897395,-0.003993852255870718,-0.011076249420984596,-0.06713355700112558,-0.01145930893784837
peer_breadth_1d,120,-0.04227630106648766,-0.024980312381768326,-0.061338339281972215,0.018717258397101706,-0.060993559463589364
state_EMA_100_1d,1,-4.597145825214232,-0.1023455567396944,-0.32391382850380823,-5.063857598292086,0.4667117730778534
state_EMA_100_1d,5,-1.188539162153884,-0.11589380887213227,-0.34674257304998585,-1.0232801369870521,-0.165259025166832
state_EMA_100_1d,20,-0.43074816984587183,-0.12759407927646715,-0.38155667717389097,-0.07838161172694605,-0.3523665581189258
state_EMA_100_1d,40,-0.294083493883618,-0.11606884002299774,-0.34419811989571963,0.055169822048243056,-0.34925331593186104
state_EMA_100_1d,60,-0.23303314111613263,-0.09446940097872977,-0.28347782309256236,0.06343728460298183,-0.29647042571911447
state_EMA_100_1d,120,-0.15906688095079188,-0.028451582298247062,-0.08693915263336123,-0.07309822155695214,-0.08596865939383974
ROLLING_KURT_20_1d,1,-6.538441082350036,-0.0016075194999356902,-0.007195594426950993,-6.5429134674541505,0.004472385104114629
ROLLING_KURT_20_1d,5,-1.2122310000721648,-0.00403504234970053,-0.017208691310709873,-1.201063769450363,-0.011167230621801805
ROLLING_KURT_20_1d,20,-0.3425906382735123,-0.004605661636854363,-0.01862001313692434,-0.3251672883118801,-0.01742334996163225
ROLLING_KURT_20_1d,40,-0.2241036636129552,-0.002638749378896424,-0.009926048739203004,-0.21415477105028163,-0.009948892562673561
ROLLING_KURT_20_1d,60,-0.13047883704149701,-0.010202656820550217,-0.03500779541336532,-0.09453573666882467,-0.03594310037267234
ROLLING_KURT_20_1d,120,-0.03969431154432232,0.00142634777364053,0.004309415103844304,-0.04408219569597023,0.004387884151647911
state_EMA_10_1d,1,-5.112779524581443,-0.0673526863391221,-0.22553947481410988,-5.386440000804945,0.273660476223502
state_EMA_10_1d,5,-1.4816979890650939,-0.06698453136788513,-0.22297368549617025,-1.3691590522553219,-0.112538936809772
state_EMA_10_1d,20,-0.3786779932785564,-0.05999840576378832,-0.1959246254854181,-0.19809906613655767,-0.18057892714199872
state_EMA_10_1d,40,-0.25437340822487947,-0.05267509323352632,-0.16115902331143064,-0.09324347329476387,-0.1611299349301156
state_EMA_10_1d,60,-0.12190768387014311,-0.05389074724392453,-0.15270858031814796,0.03835525958128822,-0.16026294345143133
state_EMA_10_1d,120,-0.08745403316159157,-0.08101599236646627,-0.21251327685123422,0.13227292709855534,-0.21972696026014693
state_Stoch_D_1d,1,-5.766899751389587,-0.008458020241818836,-0.03544868229662019,-5.791738343369099,0.02483859197951155
state_Stoch_D_1d,5,-1.5179574252990995,-0.0066856465680978795,-0.02651769066040211,-1.5009898632885494,-0.016967562010550052
state_Stoch_D_1d,20,-0.38507726994853253,-0.0013005314972401939,-0.004959756747477979,-0.3803735721398478,-0.004703697808684737
state_Stoch_D_1d,40,-0.15500144436824087,0.003457730569314114,0.01203634838123019,-0.1673013218814446,0.012299877513203716
state_Stoch_D_1d,60,-0.10870563511862512,0.011416262735933356,0.03709466018911541,-0.14842941546365182,0.0397237803450267
state_Stoch_D_1d,120,-0.03566958766010318,0.009722512309176945,0.029115988347913787,-0.06682214281323526,0.031152555153132075
MOMENTUM_ZSCORE_1d,1,-6.096258519963322,-0.023303361442150256,-0.08331825947166185,-6.167527778072786,0.0712692581094645
MOMENTUM_ZSCORE_1d,5,-1.7200029565092376,-0.022251598915442976,-0.07630922084099592,-1.6743056793497675,-0.04569727715947014
MOMENTUM_ZSCORE_1d,20,-0.4517062613453697,-0.0086444648488651,-0.029719426847406867,-0.4237677312252262,-0.027938530120143468
MOMENTUM_ZSCORE_1d,40,-0.22017771273756023,-0.0066415591990170095,-0.021183810085354037,-0.19874076826361348,-0.021436944473946756
MOMENTUM_ZSCORE_1d,60,-0.15343290139851298,-0.003954645105825095,-0.011962671084810325,-0.14107149639007932,-0.012361405008433662
MOMENTUM_ZSCORE_1d,120,-0.07052961543682533,-0.009977045169131366,-0.026010014665138432,-0.043843906233110214,-0.026685709203715116
gk_volatility_1d,1,-3.5177149386874813,0.24425010965956045,0.6814412565722582,-4.249659088708201,0.7319441500207198
gk_volatility_1d,5,-0.1771586296692821,0.2535828895970107,0.6740542630671655,-0.840978434021299,0.6638198043520169
gk_volatility_1d,20,0.4635378745151601,0.2635182082461235,0.6715499144026532,-0.22632545102151522,0.6898633255366753
gk_volatility_1d,40,0.5772454141140558,0.2962971014188587,0.6888530189040672,-0.15794766034340918,0.7351930744574651
gk_volatility_1d,60,0.5489465960332734,0.3263721247584002,0.7101465182801616,-0.24598017852390308,0.7949267745571765
gk_volatility_1d,120,0.54090498563491,0.40995973069488256,0.76657606934497,-0.3559862010210516,0.8968911866559616
state_SMA_10_1d,1,-5.071886504549878,-0.05619407091530157,-0.19306077791543305,-5.286799337028508,0.21491283247862913
state_SMA_10_1d,5,-1.2814149072440297,-0.06536027747645823,-0.21977152379114062,-1.1646709007735223,-0.11674400647050742
state_SMA_10_1d,20,-0.29032786513780817,-0.0521995731077666,-0.16930864115208,-0.13264758885928937,-0.1576802762785188
state_SMA_10_1d,40,-0.19801843236648634,-0.04409445648633507,-0.13206281611188553,-0.06596838722815962,-0.13205004513832672
state_SMA_10_1d,60,-0.08351901348779003,-0.04642785002244534,-0.1282365743577466,0.05093811217409058,-0.13445712566188062
state_SMA_10_1d,120,-0.052544025054923824,-0.06127782932362742,-0.15832129002640566,0.11261311853151482,-0.16515714358643863
RSI_VELOCITY_1d,1,-5.857963023557723,-0.025212746105349165,-0.08699072987166,-5.93247316123206,0.0745101376743369
RSI_VELOCITY_1d,5,-1.7331919010421584,-0.025786113210304325,-0.0864595656451626,-1.6826730209788772,-0.0505188800632812
RSI_VELOCITY_1d,20,-0.44923747862878294,-0.02033272833145303,-0.06816404056773481,-0.38646576468009597,-0.06277171394868697
RSI_VELOCITY_1d,40,-0.23865206716278306,-0.01024503536069945,-0.032426310175435964,-0.20609292949828903,-0.03255913766449403
RSI_VELOCITY_1d,60,-0.15043269776795956,-0.004192185772989561,-0.012353755732335277,-0.13766207247561288,-0.012770625292346682
RSI_VELOCITY_1d,120,-0.07145911527552104,-0.021196778472879606,-0.055242851615830584,-0.015173239309852333,-0.05628587596566871
peer_return_1d,1,-4.718062748308191,-0.02980206252388681,-0.10659564197758115,-4.809208111351848,0.0911453630436565
peer_return_1d,5,-0.9644375799873813,-0.02347586417384698,-0.07875337139800621,-0.9153042595159174,-0.049133320471463904
peer_return_1d,20,-0.2015497129179388,-0.0070151888688703,-0.022925607077433154,-0.1799333736724477,-0.021616339245491112
peer_return_1d,40,-0.09866244450520631,-0.0041483517817220835,-0.01244261538669677,-0.0859934965567314,-0.01266894794847491
peer_return_1d,60,-0.04210258783993943,0.009867558818386015,0.02754584172539997,-0.07040214803923915,0.028299560199299724
peer_return_1d,120,-0.014411604531406712,-0.012974586052424904,-0.03183428665834163,0.01746538293303664,-0.031876987464443354
state_atr_14_1d,1,-6.090679148234609,0.0024370107762048164,0.011325182004813581,-6.084296835763123,-0.006382312471486351
state_atr_14_1d,5,-1.2068960963048148,-0.011158305978616716,-0.04890179121870187,-1.1761969859260701,-0.03069911037874462
state_atr_14_1d,20,-0.32540521074655726,-0.015572460387690031,-0.06660823035824465,-0.2637383419822841,-0.061666868764273186
state_atr_14_1d,40,-0.159675025417007,-0.025120034229216378,-0.09358165885922985,-0.0656931129923378,-0.09398191242466922
state_atr_14_1d,60,-0.08587983718585497,-0.026951412646988495,-0.09202387622961886,0.009265215142479894,-0.09514505232833487
state_atr_14_1d,120,-0.06384389021719082,-0.062691001476146,-0.16913324860189372,0.11848842075174854,-0.18233231096893937
state_VELOCITY_10_1d,1,-5.390969355071507,0.005761019778625051,0.0386229911841336,-5.371880839112572,-0.019088515958935126
state_VELOCITY_10_1d,5,-1.126640377873338,0.0008370694916043681,0.005416674758032272,-1.130235437222491,0.0035950593491529403
state_VELOCITY_10_1d,20,-0.32628154604164006,-0.004604575871078635,-0.02749469070272483,-0.3004139640400555,-0.025867582001584566
state_VELOCITY_10_1d,40,-0.13525109129311713,-0.002318696082177174,-0.012110431660448168,-0.12237869170661901,-0.01287239958649812
state_VELOCITY_10_1d,60,-0.0686148853826866,0.0021305093605708566,0.010382542896203675,-0.08016576390760835,0.011550878524921745
state_VELOCITY_10_1d,120,-0.05137310597762147,-0.011316010545415664,-0.04758980817549653,0.0016741286067653792,-0.05304723458438685
state_high_1d,1,-4.974127264632852,-0.039111959949276964,-0.14394243530066037,-5.113456710114915,0.13932944548206283
state_high_1d,5,-1.5392759720511564,-0.03665229082970506,-0.13100333991133828,-1.4650518667218562,-0.07422410532930024
state_high_1d,20,-0.36686617364011365,-0.030699619048605707,-0.1069623604700514,-0.26810187558171245,-0.0987642980584012
state_high_1d,40,-0.20383965082460187,-0.023648116010742345,-0.07446800866106558,-0.12919017228654733,-0.07464947853805454
state_high_1d,60,-0.12038061750848071,-0.020198403835192887,-0.05874096996718424,-0.05971110108850223,-0.06066951641997848
state_high_1d,120,-0.06493059790921694,-0.034959986742248865,-0.09086402425088164,0.02873708843396876,-0.0936676863431857
state_AATR_14_1d,1,-6.217527442436883,-0.0063275578736551276,-0.031284686799187465,-6.239289869475203,0.021762427038320098
state_AATR_14_1d,5,-1.3844571970102193,-0.01539141557775205,-0.07249262470150482,-1.3401405648273925,-0.044316632182826776
state_AATR_14_1d,20,-0.3539038971231162,-0.01764140157333985,-0.07877966017182166,-0.28053739831938407,-0.07336649880373214
state_AATR_14_1d,40,-0.16990764874855158,-0.02478475746021173,-0.09594342030968649,-0.07156521643947107,-0.0983424323090805
state_AATR_14_1d,60,-0.130534016180282,-0.032593992525096926,-0.11430517070554325,-0.012156211158742818,-0.11837780502153916
state_AATR_14_1d,120,-0.10656915826047977,-0.057810620090753655,-0.16784676061003254,0.07703252495297033,-0.1836016832134501
state_open_1d,1,-5.441223009101527,-0.035955488761265184,-0.13314556030785982,-5.570441114188928,0.12921810508740172
state_open_1d,5,-1.4935467191268255,-0.030834227905118375,-0.10988236297278768,-1.4292249557101062,-0.06432176341671925
state_open_1d,20,-0.34483218323522136,-0.025343439139664414,-0.08795996966297356,-0.2636367029734744,-0.08119548026174694
state_open_1d,40,-0.16676449358392315,-0.017801167894897427,-0.05668439771187184,-0.10971242124046346,-0.05705207234345969
state_open_1d,60,-0.09639031423419331,-0.014131068017083841,-0.04179762179728294,-0.05339341450837864,-0.04299689972581467
state_open_1d,120,-0.029690667851262464,-0.013366128235489083,-0.035474941962356434,0.0073703137583747335,-0.037060981609637195
MACD_1d,1,-5.3127669232329655,-0.09408585804901962,-0.2971231763039329,-5.750128569887938,0.43736164665497235
MACD_1d,5,-1.3331965864307258,-0.10318769098119288,-0.31504955202871576,-1.1859588710551545,-0.1472377153755713
MACD_1d,20,-0.7144617388598278,-0.10691081703934983,-0.32586898526666247,-0.43249464893409917,-0.2819670899257286
MACD_1d,40,-0.5711967079115128,-0.10753985429270901,-0.3149213334899498,-0.2659255429914135,-0.30527116492009926
MACD_1d,60,-0.4689411166042875,-0.12569211664477978,-0.3459500861099167,-0.1253969218554081,-0.34354419474887943
MACD_1d,120,-0.37903130530813056,-0.12438105291395511,-0.3000652919515699,-0.06877112659966043,-0.3102601787084701
macro_composite_score_1d,1,-7.296954128599698,-0.0024461040369892196,-0.012162854256518037,-7.3047679060444946,0.007813777444796166
macro_composite_score_1d,5,-1.4902314287190705,-0.00615976702328291,-0.028803321113829935,-1.4718326566440176,-0.018398772075052916
macro_composite_score_1d,20,-0.24052638074586424,0.00877976806564917,0.03715437076727404,-0.27564336732099365,0.035116986575129405
macro_composite_score_1d,40,-0.13402081320876177,0.010499396189352264,0.041176284897487585,-0.17618663521272726,0.042165822003965486
macro_composite_score_1d,60,-0.06817678208304599,0.007662360552449327,0.027211798458345402,-0.09630523285945335,0.028128450776407354
macro_composite_score_1d,120,0.02103095585611296,-0.008816849962522182,-0.028001598233392103,0.049053761353180556,-0.028022805497067597
state_peer_return_excess_1d,1,-5.578647363169351,0.0007989194936907405,0.0048506724718455786,-5.575812236141495,-0.0028351270278559326
state_peer_return_excess_1d,5,-0.9436945864947649,-0.0031335782149066924,-0.017920919194468313,-0.9319743998725107,-0.011720186622254158
state_peer_return_excess_1d,20,-0.18994650889266904,-0.002932212344638699,-0.015990726861610034,-0.17487489216710025,-0.015071616725568782
state_peer_return_excess_1d,40,-0.05180992498316463,-0.00244934790712445,-0.012511041845902555,-0.03923776167364319,-0.01257216330952144
state_peer_return_excess_1d,60,-0.01036596884963562,0.0014073507182395153,0.006496486434370684,-0.017183734162378773,0.0068177653127431525
state_peer_return_excess_1d,120,0.024754005910001802,0.008752785778193996,0.03599631902808284,-0.013605072983412887,0.03835907889341469
Williams_R_1d,1,-5.5636019279247755,-0.0890399006825261,-0.28226657675991856,-5.975381468284819,0.41177954036004394
Williams_R_1d,5,-1.6495724395466087,-0.09670035932626955,-0.3040311536303281,-1.5214243427035608,-0.12814809684304795
Williams_R_1d,20,-0.47681134518195945,-0.08442232379352677,-0.26573568985916524,-0.23528839705597707,-0.24152294812598238
Williams_R_1d,40,-0.3240735871828993,-0.07585471692675327,-0.21907292436605535,-0.10567972241013043,-0.21839386477276887
Williams_R_1d,60,-0.23241140585413647,-0.0890862045270907,-0.24290937568414797,0.01769115946278355,-0.25010256531692004
Williams_R_1d,120,-0.1813134560768323,-0.10966382377764325,-0.27097575055096534,0.10323625051424419,-0.2845497065910765
Stoch_K_1d,1,-5.5636019279247755,-0.0890399006825261,-0.28226657675991856,-5.975381468284819,0.41177954036004394
