feature,measured,dtype,history,coverage,uniq,mode_share,varies,verdict
ctx_1d_state_CDL_DOJI_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_ENGULFING_BEAR_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_ENGULFING_BULL_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_HAMMER_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_INSIDE_BAR_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_LOWER_WICK_RATIO_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_MARUBOZU_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_OUTSIDE_BAR_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_SHOOTING_STAR_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CDL_UPPER_WICK_RATIO_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_CURRENT_DRAWDOWN_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_EMA_100_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_EMA_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_EMA_200_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_EMA_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_EMA_50_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_EMA_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_BAMLC0A0CM_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_BAMLH0A0HYM2_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_CAPUTLB50001SQ_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_CCSA_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_CPIAUCSL_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_CSUSHPINSA_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_DCOILWTICO_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_DEXCHUS_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_DEXUSEU_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_DGORDER_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_DGS10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_DSPIC96_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_FEDFUNDS_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_GDP_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_GS10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_GS2_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_HOUST_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_ICSA_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_INDPRO_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_MANEMP_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_NFCI_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_PAYEMS_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_PCEPILFE_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_PCEPI_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_PCU334413334413_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_PERMIT_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_PPIACO_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_RRPONTSYD_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_RSAFS_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_SAHMREALTIME_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_T10Y2Y_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_T10Y3M_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_T10YIE_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_T5YIE_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_T5YIFR_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_TOTALSA_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_UMCSENT_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_UNRATE_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_VIXCLS_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_WALCL_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_WPU01_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_WPU055_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_WPU0561_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_WPU101_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_FRED_WTREGEN_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_HURST_EXPONENT_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_KURTOSIS_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LAG_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LAG_1_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LAG_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LAG_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LEVEL_BREAKOUT_DOWN_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LEVEL_BREAKOUT_UP_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LEVEL_DIST_RESISTANCE_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LEVEL_DIST_SUPPORT_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_LEVEL_POSITION_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_MACD_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_MACD_Histogram_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_MACD_Signal_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_MARKET_PREMIUM_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_MAX_DRAWDOWN_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_MOMENTUM_ZSCORE_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_ROLLING_KURT_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_ROLLING_KURT_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_ROLLING_SKEW_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_ROLLING_SKEW_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_ROLLING_VOL_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_ROLLING_VOL_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_RSI_14_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_RSI_VELOCITY_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SHARPE_RATIO_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SKEWNESS_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SMA_100_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SMA_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SMA_200_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SMA_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SMA_50_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SMA_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_SORTINO_RATIO_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_Stoch_D_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_Stoch_K_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_VELOCITY_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_VELOCITY_1_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_VELOCITY_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_VOLATILITY_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_VOLATILITY_50_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_VOLATILITY_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_Williams_R_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_atr_14_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_crude_ls_ratio_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_crude_net_pct_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_dow_ls_ratio_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_dow_net_pct_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_gold_ls_ratio_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_gold_net_pct_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_nasdaq_ls_ratio_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_nasdaq_net_pct_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_sp500_ls_ratio_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_cftc_sp500_net_pct_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_champion_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_close_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_day_of_week_cos_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_day_of_week_sin_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_days_since_last_significant_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_entity_count_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fear_greed_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fear_greed_index_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_filing_count_30d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_filing_data_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_filing_days_since_last_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_filing_material_30d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_filing_periodic_30d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fund_current_ratio_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fund_data_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fund_days_since_report_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fund_debt_to_equity_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fund_earnings_yield_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fund_price_to_book_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_fund_return_on_equity_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_gk_volatility_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_high_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_hype_score_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_insider_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_is_significant_decayed_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_keyword_count_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_keyword_entity_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_low_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_macro_composite_score_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_market_breadth_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_market_return_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_news_freshness_hours_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_news_impact_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_news_impact_score_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_news_intensity_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_news_quality_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_news_quality_score_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_news_significance_level_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_news_source_count_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_nlp_cluster_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_nlp_sentiment_score_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_nlp_subjectivity_score_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_obv_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_open_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_peer_breadth_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_peer_breadth_excess_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_peer_count_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_peer_divergence_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_peer_return_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_peer_return_excess_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_peer_volatility_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_price_volume_trend_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_returns_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_decay_weighted_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_ema_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_mean_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_neg_threshold_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_pos_threshold_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_sma_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_sma_50_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_sma_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_std_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_std_50_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_std_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_std_stat_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_sentiment_velocity_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_significance_intensity_7d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_significant_events_30d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_significant_events_7d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_volatility_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_volatility_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_volatility_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_volume_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_volume_roc_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_volume_rs_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_volume_sma_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_volume_sma_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_wiki_attention_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_wiki_attention_z_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_state_wiki_views_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_volatility_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_volatility_20_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_volatility_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_volatility_regime_1d,False,category,0,0.0,0,1.0,0.0,too little history
ctx_1d_volume,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_volume_roc_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_volume_rs_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_volume_sma_10_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_volume_sma_5_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_week_of_year_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_wiki_attention_available_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_wiki_attention_z_1d,False,float32,0,0.0,0,1.0,0.0,too little history
ctx_1d_wiki_views_1d,False,float32,0,0.0,0,1.0,0.0,too little history
day_of_month_60m,False,float64,0,0.0,0,1.0,0.0,too little history
day_of_week_60m,False,float64,0,0.0,0,1.0,0.0,too little history
day_of_week_cos_60m,False,float32,0,0.0,0,1.0,0.0,too little history
day_of_week_sin_60m,False,float32,0,0.0,0,1.0,0.0,too little history
day_of_year_60m,False,float64,0,0.0,0,1.0,0.0,too little history
days_since_last_significant_60m,False,float32,0,0.0,0,1.0,0.0,too little history
entity_count_60m,False,float64,0,0.0,0,1.0,0.0,too little history
fear_greed_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
fear_greed_index_1d,False,float32,0,0.0,0,1.0,0.0,too little history
fear_greed_index_60m,False,float32,0,0.0,0,1.0,0.0,too little history
filing_count_30d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
filing_count_30d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
filing_data_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
filing_days_since_last_1d,False,float32,0,0.0,0,1.0,0.0,too little history
filing_days_since_last_60m,False,float32,0,0.0,0,1.0,0.0,too little history
filing_material_30d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
filing_material_30d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
filing_periodic_30d_1d,False,float32,0,0.0,0,1.0,0.0,too little history
filing_periodic_30d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
fund_current_ratio_60m,False,float32,0,0.0,0,1.0,0.0,too little history
fund_data_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
fund_days_since_report_60m,False,float32,0,0.0,0,1.0,0.0,too little history
fund_debt_to_equity_60m,False,float32,0,0.0,0,1.0,0.0,too little history
fund_earnings_yield_60m,False,float32,0,0.0,0,1.0,0.0,too little history
fund_price_to_book_60m,False,float32,0,0.0,0,1.0,0.0,too little history
fund_return_on_equity_60m,False,float32,0,0.0,0,1.0,0.0,too little history
gk_volatility_60m,False,float32,0,0.0,0,1.0,0.0,too little history
hour_60m,False,float64,0,0.0,0,1.0,0.0,too little history
hour_cos_60m,False,float32,0,0.0,0,1.0,0.0,too little history
hour_sin_60m,False,float32,0,0.0,0,1.0,0.0,too little history
hype_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
hype_score_60m,False,float32,0,0.0,0,1.0,0.0,too little history
insider_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
insider_net_value_30d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
is_significant_60m,False,object,0,0.0,0,1.0,0.0,too little history
is_significant_decayed_60m,False,float32,0,0.0,0,1.0,0.0,too little history
keyword_count_60m,False,float64,0,0.0,0,1.0,0.0,too little history
keyword_entity_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
macro_composite_score_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_breadth_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_day_of_week_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_fed_funds_trend_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_fed_funds_velocity_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_hour_of_day_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_market_breadth_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_price_to_ma20_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_rsi_current_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_trend_20d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_trend_5d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_trend_alignment_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_volatility_20d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_volatility_5d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_volatility_ratio_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_volume_ratio_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_yield_curve_inverted_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_context_yield_curve_slope_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_return_60m,False,float32,0,0.0,0,1.0,0.0,too little history
market_session_60m,False,float64,0,0.0,0,1.0,0.0,too little history
month_of_year_60m,False,float64,0,0.0,0,1.0,0.0,too little history
news_coverage_60m,False,float64,0,0.0,0,1.0,0.0,too little history
news_freshness_hours_60m,False,float32,0,0.0,0,1.0,0.0,too little history
news_impact_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
news_impact_score_60m,False,float32,0,0.0,0,1.0,0.0,too little history
news_intensity_60m,False,float32,0,0.0,0,1.0,0.0,too little history
news_quality_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
news_quality_score_60m,False,float32,0,0.0,0,1.0,0.0,too little history
news_significance_level_60m,False,float64,0,0.0,0,1.0,0.0,too little history
news_source_count_60m,False,float64,0,0.0,0,1.0,0.0,too little history
nlp_cluster_1d,False,float32,0,0.0,0,1.0,0.0,too little history
nlp_cluster_60m,False,float32,0,0.0,0,1.0,0.0,too little history
nlp_sentiment_score_60m,False,float32,0,0.0,0,1.0,0.0,too little history
nlp_subjectivity_score_1d,False,float32,0,0.0,0,1.0,0.0,too little history
nlp_subjectivity_score_60m,False,float32,0,0.0,0,1.0,0.0,too little history
obv_60m,False,float32,0,0.0,0,1.0,0.0,too little history
peer_breadth_60m,False,float32,0,0.0,0,1.0,0.0,too little history
peer_breadth_excess_60m,False,float32,0,0.0,0,1.0,0.0,too little history
peer_count_60m,False,float32,0,0.0,0,1.0,0.0,too little history
peer_divergence_60m,False,float32,0,0.0,0,1.0,0.0,too little history
peer_return_60m,False,float32,0,0.0,0,1.0,0.0,too little history
peer_return_excess_60m,False,float32,0,0.0,0,1.0,0.0,too little history
peer_volatility_60m,False,float32,0,0.0,0,1.0,0.0,too little history
price_volume_trend_60m,False,float32,0,0.0,0,1.0,0.0,too little history
quarter_60m,False,float64,0,0.0,0,1.0,0.0,too little history
returns_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
sentiment_decay_weighted_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_ema_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_mean_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_neg_threshold_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_pos_threshold_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_sma_20_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_sma_50_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_sma_5_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_std_20_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_std_50_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_std_5_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_std_stat_60m,False,float32,0,0.0,0,1.0,0.0,too little history
sentiment_velocity_60m,False,float32,0,0.0,0,1.0,0.0,too little history
significance_intensity_7d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
significant_events_30d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
significant_events_7d_60m,False,float32,0,0.0,0,1.0,0.0,too little history
state_AATR_14_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ABB_Lower_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ABB_Mid_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ABB_Upper_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ACCELERATION_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ACCELERATION_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_AEMA_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ARSI_14_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ATR_14_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_AUTOCORR_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_BB_Lower_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_BB_Middle_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_BB_Upper_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CCI_60m,False,float64,0,0.0,0,1.0,0.0,too little history
